basis_id,is_operational_kept,max_user_weight,rank,sign,feature_id,alignment,cosine_alignment,mean_abs_activation,activation_frequency,mean_abs_contribution
1,1,1.0,33,negative,12946,-5.317502498626709,-0.006282206624746323,1.349367618560791,0.8597163558006287,7.175265789031982
1,1,1.0,34,negative,4404,-12.179359436035156,-0.014388899318873882,0.5600482225418091,0.4518972933292389,6.821028709411621
1,1,1.0,35,negative,12919,-9.784707069396973,-0.01155984215438366,0.684361457824707,0.741280198097229,6.6962761878967285
1,1,1.0,36,negative,6626,-11.0686616897583,-0.013076703995466232,0.602241039276123,0.40705251693725586,6.66600227355957
1,1,1.0,37,negative,8221,-19.848834991455078,-0.023449750617146492,0.3329603374004364,0.3608662188053131,6.608874797821045
1,1,1.0,38,negative,9652,-2.9278082847595215,-0.0034589723218232393,2.225372076034546,0.9517056345939636,6.515462875366211
1,1,1.0,39,negative,9649,-13.450260162353516,-0.01589035429060459,0.4778445065021515,0.4405902624130249,6.427133083343506
1,1,1.0,40,negative,1440,-20.433794021606445,-0.024140825495123863,0.3138290047645569,0.34246838092803955,6.412717342376709
1,1,1.0,41,negative,12190,-13.574949264526367,-0.01603766717016697,0.46097224950790405,0.5860483050346375,6.257674694061279
1,1,1.0,42,negative,1797,-5.689711093902588,-0.006721933837980032,1.0654749870300293,0.5350708961486816,6.062244892120361
1,1,1.0,43,negative,3336,-6.611098766326904,-0.007810479961335659,0.8667944669723511,0.4336910545825958,5.730463981628418
1,1,1.0,44,negative,15013,-8.541559219360352,-0.010091147385537624,0.6564664840698242,0.6146032810211182,5.607247352600098
1,1,1.0,45,negative,15109,-14.586749076843262,-0.01723308488726616,0.36728745698928833,0.3758144974708557,5.357530117034912
1,1,1.0,46,negative,8990,-15.308756828308105,-0.018086068332195282,0.34864580631256104,0.3760061264038086,5.337333679199219
1,1,1.0,47,negative,9022,-4.0664286613464355,-0.004804149270057678,1.302530288696289,0.49425068497657776,5.296646595001221
1,1,1.0,48,negative,3893,-11.213285446166992,-0.013247583992779255,0.4631562829017639,0.5712916851043701,5.193503379821777
1,1,1.0,49,negative,11744,-12.548219680786133,-0.014824713580310345,0.4108767509460449,0.3129551410675049,5.155771732330322
2,0,1.7388273931828735e-08,0,positive,2260,200.32208251953125,0.12304115295410156,0.8268778324127197,0.7238405346870422,165.6418914794922
2,0,1.7388273931828735e-08,1,positive,4017,36.07452392578125,0.02215755358338356,1.9327313899993896,0.5093905925750732,69.72236633300781
2,0,1.7388273931828735e-08,2,positive,3034,26.033905029296875,0.015990465879440308,1.9960211515426636,0.9302414655685425,51.96422576904297
2,0,1.7388273931828735e-08,3,positive,14665,18.282941818237305,0.01122969388961792,2.4935708045959473,0.9532387852668762,45.58980941772461
2,0,1.7388273931828735e-08,4,positive,5802,29.043685913085938,0.017839042469859123,1.2910199165344238,0.8257953524589539,37.495975494384766
2,0,1.7388273931828735e-08,5,positive,7909,27.676118850708008,0.016999073326587677,1.2207328081130981,0.5193560719490051,33.7851448059082
2,0,1.7388273931828735e-08,6,positive,387,18.861610412597656,0.01158507727086544,1.7332069873809814,0.5728248357772827,32.69107437133789
2,0,1.7388273931828735e-08,7,positive,3065,35.74005889892578,0.02195207215845585,0.887001097202301,0.7397470474243164,31.70147132873535
2,0,1.7388273931828735e-08,8,positive,14525,16.82776641845703,0.010335903614759445,1.7266929149627686,0.8815638422966003,29.056385040283203
2,0,1.7388273931828735e-08,9,positive,5422,14.315499305725098,0.008792812004685402,1.8780075311660767,0.9296665191650391,26.884614944458008
2,0,1.7388273931828735e-08,10,positive,14550,10.189647674560547,0.006258696783334017,2.3827693462371826,0.9193177223205566,24.27958106994629
2,0,1.7388273931828735e-08,11,positive,8542,15.785111427307129,0.009695479646325111,1.463138461112976,0.8924875259399414,23.09580421447754
2,0,1.7388273931828735e-08,12,positive,15375,18.090879440307617,0.011111713945865631,1.2712128162384033,0.7602529525756836,22.997358322143555
2,0,1.7388273931828735e-08,13,positive,1027,19.1994571685791,0.011792573146522045,1.1888507604599,0.8901877999305725,22.825288772583008
